GBPXCD,20170601,3.4433,3.4687,3.4375,3.4641,0
GBPXPF,20170601,136.58,137.77,136.24,137.04,0
GBPZAR,20170601,16.785,17.0424,16.5623,16.6039,0
GHSEUR,20170601,0.2074,0.2074,0.2058,0.2058,0
GHSUSD,20170601,0.232,0.232,0.2308,0.2308,0
GTQGBP,20170601,0.1065,0.1066,0.1054,0.1054,0
HKDARS,20170601,2.0714,2.0733,2.0563,2.0596,0
HKDAUD,20170601,0.1721,0.1741,0.1717,0.1739,0
HKDBRL,20170601,0.4176,0.4178,0.4128,0.4168,0
HKDCAD,20170601,0.1728,0.1736,0.1725,0.1735,0
HKDCHF,20170601,0.1252,0.1253,0.1241,0.1247,0
HKDCNY,20170601,0.8786,0.8786,0.8704,0.8725,0
HKDDKK,20170601,0.8543,0.8551,0.8481,0.8513,0
HKDEUR,20170601,0.1148,0.115,0.114,0.1145,0
HKDGBP,20170601,0.1002,0.1005,0.0993,0.0996,0
HKDIDR,20170601,1680.6,1711.1,1678.1,1685.3,0
HKDINR,20170601,8.2834,8.2853,8.2566,8.2663,0
HKDJPY,20170601,14.222,14.307,14.175,14.302,0
HKDKRW,20170601,144.19,144.19,143.31,143.82,0
HKDMXN,20170601,2.4021,2.4088,2.3808,2.3933,0
HKDMYR,20170601,0.5493,0.5504,0.5485,0.55,0
HKDNZD,20170601,0.1811,0.1818,0.1802,0.1817,0
HKDPKR,20170601,13.442,13.446,13.442,13.446,0
HKDPLN,20170601,0.4793,0.4813,0.4765,0.4798,0
HKDSEK,20170601,1.1198,1.1223,1.1126,1.1143,0
HKDSGD,20170601,0.1779,0.178,0.1773,0.1779,0
HKDTHB,20170601,4.3749,4.384,4.3616,4.3786,0
HKDTWD,20170601,3.7453,3.7552,3.7412,3.7552,0
HKDUSD,20170601,0.1283,0.1284,0.1283,0.1283,0
HKDZAR,20170601,1.6828,1.6943,1.6501,1.6539,0
HNLGBP,20170601,0.0332,0.0333,0.033,0.033,0
HRKEUR,20170601,0.1348,0.1348,0.1348,0.1348,0
HRKPLN,20170601,0.5628,0.5661,0.5624,0.5655,0
HRKUSD,20170601,0.1506,0.1517,0.1505,0.1513,0
HTGGBP,20170601,0.0114,0.0114,0.0113,0.0113,0
HUFARS,20170601,0.0585,0.0589,0.0583,0.0584,0
HUFCHF,20170601,0.0035,0.0036,0.0035,0.0035,0
HUFDKK,20170601,0.0242,0.0242,0.0241,0.0241,0
HUFEUR,20170601,0.0033,0.0033,0.0032,0.0033,0
HUFPLN,20170601,0.0136,0.0137,0.0135,0.0136,0
HUFUSD,20170601,0.0036,0.0037,0.0036,0.0036,0
IDRAUD,20170601,0.0101,0.0102,0.0101,0.0102,0
IDRCAD,20170601,1.0123,1.0168,1.0099,1.0133,0
IDRCHF,20170601,0.0073,0.0073,0.0073,0.0073,0
IDRCNY,20170601,0.0515,0.0515,0.0509,0.0509,0
IDREUR,20170601,0.0066,0.0066,0.0066,0.0066,0
IDRGBP,20170601,0.0059,0.0059,0.0058,0.0058,0
IDRHKD,20170601,0.0006,0.0006,0.0006,0.0006,0
IDRINR,20170601,0.0049,0.0049,0.0048,0.0048,0
IDRJPY,20170601,0.8332,0.8357,0.8317,0.8349,0
IDRKRW,20170601,8.447,8.447,8.393,8.402,0
IDRMYR,20170601,0.0321,0.0322,0.0321,0.0322,0
IDRNZD,20170601,0.0106,0.0107,0.0106,0.0106,0
IDRSGD,20170601,0.0104,0.0104,0.0104,0.0104,0
IDRTHB,20170601,0.2563,0.2567,0.2556,0.2559,0
IDRTWD,20170601,0.2197,0.2197,0.2193,0.2193,0
IDRUSD,20170601,0.0075,0.0075,0.0075,0.0075,0
IDRZAR,20170601,0.0986,0.0991,0.0965,0.0966,0
ILSAUD,20170601,0.3782,0.3821,0.3777,0.3813,0
ILSCAD,20170601,0.38,0.3819,0.3791,0.3804,0
ILSCHF,20170601,0.2753,0.2753,0.2729,0.2733,0
ILSJOD,20170601,0.2001,0.2005,0.1994,0.1995,0
ILSJPY,20170601,31.267,31.359,31.226,31.352,0
ILSPLN,20170601,1.0547,1.0559,1.0474,1.052,0
ILSSEK,20170601,2.4544,2.4667,2.441,2.4442,0
ILSUSD,20170601,0.2821,0.2829,0.2813,0.2814,0
INRAUD,20170601,0.0207,0.021,0.0207,0.021,0
INRCAD,20170601,0.0208,0.021,0.0208,0.021,0
INRCHF,20170601,0.0151,0.0151,0.015,0.0151,0
INRCNY,20170601,0.1059,0.106,0.1052,0.1054,0
INREUR,20170601,0.0138,0.0139,0.0138,0.0138,0
INRGBP,20170601,0.0121,0.0121,0.012,0.012,0
INRHKD,20170601,0.1206,0.121,0.1206,0.1208,0
INRJPY,20170601,1.715,1.729,1.715,1.727,0
INRKRW,20170601,17.386,17.413,17.307,17.379,0
INRMYR,20170601,0.0662,0.0666,0.0662,0.0666,0
INRNZD,20170601,0.0218,0.022,0.0218,0.022,0
INRPKR,20170601,1.6224,1.6254,1.6224,1.6254,0
INRSEK,20170601,0.135,0.1355,0.1344,0.1346,0
INRTHB,20170601,0.5275,0.5304,0.5265,0.5291,0
INRTWD,20170601,0.4515,0.4538,0.4515,0.4538,0
INRUSD,20170601,0.0155,0.0155,0.0155,0.0155,0
INRZAR,20170601,0.203,0.2046,0.1994,0.1995,0
IQDGBP,20170601,0.0007,0.0007,0.0007,0.0007,0
ISKCHF,20170601,0.0097,0.0098,0.0097,0.0098,0
ISKDKK,20170601,0.0665,0.0672,0.0665,0.0672,0
ISKGBP,20170601,0.0078,0.0079,0.0078,0.0079,0
ISKNOK,20170601,0.0844,0.0855,0.0844,0.0855,0
ISKSEK,20170601,0.0875,0.088,0.0872,0.088,0
JMDGBP,20170601,0.0059,0.0059,0.0059,0.0059,0
JODAED,20170601,5.1706,5.1771,5.1704,5.1721,0
JODEUR,20170601,1.2503,1.2503,1.2503,1.2503,0
JODILS,20170601,4.9938,5.0117,4.9841,5.0098,0
JODUSD,20170601,1.4035,1.4053,1.4035,1.4041,0
JPYAED,20170601,0.0331,0.0332,0.033,0.033,0
JPYARS,20170601,0.1457,0.1459,0.1438,0.1441,0
JPYAUD,20170601,0.0121,0.0122,0.012,0.0122,0
JPYBRL,20170601,0.0294,0.0294,0.0289,0.0292,0
JPYCAD,20170601,0.0122,0.0122,0.0121,0.0121,0
JPYCHF,20170601,0.8794,0.8801,0.8703,0.8713,0
JPYCLP,20170601,6.0897,6.0897,6.0283,6.0364,0
JPYCNY,20170601,0.0618,0.0618,0.0609,0.061,0
JPYCZK,20170601,0.2137,0.2137,0.2105,0.2105,0
JPYDKK,20170601,0.0599,0.0599,0.0593,0.0594,0
JPYEUR,20170601,0.0081,0.0081,0.008,0.008,0
JPYGBP,20170601,0.007,0.0071,0.0069,0.007,0
JPYHKD,20170601,0.0703,0.0705,0.0699,0.07,0
JPYIDR,20170601,118.16,118.4,117.75,117.9,0
JPYILS,20170601,0.032,0.032,0.0319,0.0319,0
JPYINR,20170601,0.5824,0.5833,0.5776,0.5781,0
JPYISK,20170601,0.8953,0.8953,0.8932,0.8932,0
JPYKRW,20170601,10.137,10.137,10.053,10.0618,0
JPYLVL,20170601,0.4912,0.4912,0.4912,0.4912,0
JPYMXN,20170601,0.1689,0.1693,0.1666,0.1674,0
JPYMYR,20170601,0.0386,0.0388,0.0385,0.0385,0
JPYNOK,20170601,0.076,0.0762,0.0756,0.0757,0
JPYNZD,20170601,0.0127,0.0128,0.0127,0.0127,0
JPYPKR,20170601,0.9453,0.9453,0.9442,0.9442,0
JPYPLN,20170601,0.0337,0.0337,0.0335,0.0336,0
JPYRUB,20170601,0.5101,0.5146,0.5042,0.5059,0
JPYSEK,20170601,0.0786,0.0787,0.0778,0.0778,0
JPYTHB,20170601,0.3076,0.3077,0.3062,0.3063,0
JPYTWD,20170601,0.2633,0.2633,0.2627,0.2627,0
JPYUSD,20170601,0.009,0.009,0.009,0.009,0
JPYZAR,20170601,0.1183,0.1194,0.1155,0.1155,0
KESEUR,20170601,0.0085,0.0085,0.0085,0.0085,0
KESUSD,20170601,0.0095,0.0096,0.0095,0.0095,0
KESZAR,20170601,0.1248,0.1256,0.1227,0.1227,0
KMFUSD,20170601,0.0023,0.0023,0.0023,0.0023,0
KRWAUD,20170601,0.1192,0.1209,0.1192,0.1207,0
KRWBRL,20170601,0.0029,0.0029,0.0029,0.0029,0
KRWCAD,20170601,0.1197,0.1207,0.1197,0.1204,0
KRWCHF,20170601,0.0867,0.0872,0.0863,0.0866,0
KRWCNY,20170601,0.6087,0.6098,0.6046,0.6059,0
KRWEUR,20170601,0.0795,0.0797,0.0792,0.0794,0
KRWGBP,20170601,0.0694,0.0699,0.0691,0.0692,0
KRWHKD,20170601,0.6926,0.6967,0.6926,0.6944,0
KRWIDR,20170601,11.642,11.7197,11.642,11.7027,0
KRWINR,20170601,5.7444,5.7671,5.7342,5.7374,0
KRWJPY,20170601,9.852,9.933,9.852,9.924,0
KRWMYR,20170601,0.3806,0.3831,0.3806,0.3819,0
KRWNZD,20170601,0.1254,0.1264,0.1253,0.1261,0
KRWRUB,20170601,0.0503,0.0509,0.0501,0.0503,0
KRWSEK,20170601,0.0078,0.0078,0.0077,0.0077,0
KRWSGD,20170601,0.0012,0.0012,0.0012,0.0012,0
KRWTHB,20170601,3.0305,3.0447,3.0305,3.0406,0
KRWTWD,20170601,2.5975,2.6128,2.5975,2.607,0
KRWUSD,20170601,0.0888,0.0893,0.0888,0.089,0
KRWZAR,20170601,1.1653,1.1758,1.1471,1.148,0
KWDAED,20170601,12.097,12.103,12.082,12.096,0
KWDGBP,20170601,2.5651,2.5652,2.5482,2.5486,0
KWDPKR,20170601,345.03,345.05,345.03,345.05,0
KWDUSD,20170601,3.2858,3.2858,3.2833,3.2838,0
KZTGBP,20170601,0.0025,0.0025,0.0025,0.0025,0
LBPUSD,20170601,0.0007,0.0007,0.0007,0.0007,0
LKRUSD,20170601,0.0064,0.0064,0.0064,0.0064,0
LRDUSD,20170601,0.0103,0.0103,0.0103,0.0103,0
LTLEUR,20170601,0.2893,0.2893,0.2893,0.2893,0
LTLLVL,20170601,0.2032,0.2032,0.2032,0.2032,0
LTLPLN,20170601,1.2089,1.216,1.2076,1.2143,0
LTLUSD,20170601,0.3409,0.3409,0.3409,0.3409,0
MADGBP,20170601,0.0777,0.0778,0.0774,0.0775,0
MADUSD,20170601,0.0996,0.1,0.0996,0.0998,0
MDLEUR,20170601,0.0491,0.0491,0.0487,0.0489,0
MDLUSD,20170601,0.0549,0.0549,0.0541,0.0541,0
MKDUSD,20170601,0.018,0.0181,0.018,0.0181,0
MUREUR,20170601,0.0248,0.0248,0.0248,0.0248,0
MURGBP,20170601,0.0216,0.0216,0.0215,0.0215,0
MURUSD,20170601,0.0277,0.0278,0.0277,0.0278,0
MURZAR,20170601,0.3623,0.3635,0.3576,0.3576,0
MVRUSD,20170601,0.0633,0.0633,0.0633,0.0633,0
MWKGBP,20170601,0.0011,0.0011,0.0011,0.0011,0
MXNARS,20170601,0.8623,0.8653,0.8605,0.8605,0
MXNAUD,20170601,0.0716,0.073,0.0715,0.0726,0
MXNBRL,20170601,0.1738,0.1747,0.1726,0.1741,0
MXNCAD,20170601,0.0719,0.0728,0.0717,0.0725,0
MXNCHF,20170601,0.0521,0.0523,0.0517,0.0521,0
MXNCZK,20170601,1.2647,1.2683,1.2519,1.2574,0
MXNDKK,20170601,0.3555,0.3575,0.3531,0.3554,0
MXNEUR,20170601,0.0478,0.0481,0.0475,0.0478,0
MXNGBP,20170601,0.0417,0.042,0.0414,0.0416,0
MXNHKD,20170601,0.4161,0.4198,0.415,0.4177,0
MXNJPY,20170601,5.918,6,5.899,5.972,0
MXNSGD,20170601,0.074,0.0747,0.0737,0.0743,0
MXNUSD,20170601,0.0534,0.0539,0.0533,0.0536,0
MXNZAR,20170601,0.6999,0.707,0.6894,0.6914,0
MYRAUD,20170601,0.3135,0.3168,0.3132,0.3156,0
MYRCAD,20170601,0.315,0.3163,0.3141,0.3148,0
MYRCHF,20170601,0.2282,0.2284,0.2258,0.2262,0
MYRCNH,20170601,1.594,1.594,1.594,1.594,0
MYRCNY,20170601,1.6014,1.6018,1.5809,1.5839,0
MYRDKK,20170601,1.5536,1.5565,1.5404,1.5455,0
MYREUR,20170601,0.2088,0.2092,0.2071,0.2078,0
MYRGBP,20170601,0.1826,0.183,0.1807,0.1808,0
MYRHKD,20170601,1.8225,1.8268,1.8143,1.8153,0
MYRIDR,20170601,3063,3064.1,3049,3059.7,0
MYRINR,20170601,15.099,15.108,14.999,15.001,0
MYRJPY,20170601,25.921,26.005,25.829,25.947,0
MYRKRW,20170601,262.79,262.79,260.88,261.1,0
MYRNZD,20170601,0.3294,0.3302,0.3282,0.33,0
MYRPKR,20170601,24.463,24.467,24.463,24.464,0
MYRSGD,20170601,0.359,0.359,0.3225,0.3229,0
MYRTHB,20170601,7.9732,7.9862,7.9433,7.9476,0
MYRTWD,20170601,6.834,6.834,6.8139,6.8242,0
MYRUSD,20170601,0.2333,0.2337,0.2329,0.2331,0
MYRZAR,20170601,3.0677,3.0839,2.9974,2.9974,0
NGNGBP,20170601,0.0024,0.0025,0.0024,0.0025,0
NGNJPY,20170601,0.3405,0.3539,0.3403,0.3539,0
NIOGBP,20170601,0.0263,0.0263,0.0259,0.026,0
NOKCAD,20170601,0.1594,0.1606,0.159,0.1599,0
NOKCHF,20170601,11.546,11.558,11.441,11.489,0
NOKCNH,20170601,0.809,0.809,0.809,0.809,0
NOKDKK,20170601,0.7879,0.7887,0.7827,0.7847,0
NOKEUR,20170601,0.1059,0.106,0.1052,0.1055,0
NOKGBP,20170601,0.0924,0.0927,0.0916,0.0918,0
NOKINR,20170601,7.6475,7.6666,7.6061,7.6192,0
NOKISK,20170601,11.8222,11.8237,11.6498,11.6498,0
NOKJPY,20170601,13.114,13.2021,13.0848,13.1821,0
NOKLVL,20170601,0.0833,0.0833,0.0833,0.0833,0
NOKPLN,20170601,0.4423,0.444,0.4399,0.4423,0
NOKSEK,20170601,1.033,1.0347,1.0259,1.0268,0
NOKUSD,20170601,0.1183,0.1189,0.118,0.1183,0
NOKZAR,20170601,1.5526,1.5663,1.5216,1.5273,0
NZDAED,20170601,2.6018,2.608,2.5913,2.5925,0
NZDAUD,20170601,0.9498,0.9581,0.9489,0.9567,0
NZDCAD,20170601,0.9543,0.96,0.9518,0.9548,0
NZDCHF,20170601,0.6912,0.6943,0.6834,0.6859,0
NZDCNH,20170601,4.838,4.863,4.752,4.772,0
NZDCNY,20170601,4.8508,4.8629,4.7907,4.8033,0
NZDCZK,20170601,16.769,16.849,16.53,16.56,0
NZDDKK,20170601,4.7165,4.7369,4.6684,4.6841,0
NZDEUR,20170601,0.634,0.6368,0.6278,0.6297,0
NZDGBP,20170601,0.5531,0.5557,0.5474,0.5482,0
NZDHKD,20170601,5.5203,5.5465,5.4984,5.5047,0
NZDHUF,20170601,195,195.97,193.2,193.79,0
NZDIDR,20170601,9280.7,9316.2,9244.2,9276.8,0
NZDINR,20170601,45.735,45.902,45.43,45.506,0
NZDJPY,20170601,78.51,78.958,78.305,78.673,0
NZDKRW,20170601,796.13,796.68,790.45,791.76,0
NZDMXN,20170601,13.261,13.338,13.1008,13.1716,0
NZDMYR,20170601,3.0334,3.0449,3.0255,3.0281,0
NZDNOK,20170601,5.9841,6.0096,5.9468,5.9683,0
NZDPHP,20170601,35.222,35.382,35.018,35.072,0
NZDPKR,20170601,74.339,74.382,74.339,74.353,0
NZDPLN,20170601,2.6457,2.6576,2.6229,2.6398,0
NZDSEK,20170601,6.1841,6.2132,6.1234,6.1296,0
NZDSGD,20170601,0.982,0.9861,0.9775,0.9793,0
NZDTHB,20170601,24.17,24.266,24.075,24.118,0
NZDTRY,20170601,2.5162,2.5253,2.4867,2.4938,0
NZDTWD,20170601,20.696,20.705,20.655,20.661,0
NZDUSD,20170601,0.7084,0.7122,0.7056,0.7065,0
NZDZAR,20170601,9.2929,9.3701,9.0789,9.0858,0
OMRAED,20170601,9.5352,9.5381,9.5221,9.5375,0
OMRGBP,20170601,2.0206,2.022,2.0055,2.0094,0
OMRPKR,20170601,271.76,272.09,271.76,272.09,0
OMRUSD,20170601,2.5886,2.5895,2.585,2.5892,0
OMRZAR,20170601,34.038,34.2738,33.3977,33.5039,0
PENGBP,20170601,0.238,0.2391,0.2368,0.237,0
PGKGBP,20170601,0.2412,0.2412,0.2389,0.2389,0
PHPAUD,20170601,0.0268,0.0273,0.0268,0.0272,0
PHPDKK,20170601,0.1333,0.1335,0.1325,0.1328,0
PHPGBP,20170601,0.0156,0.0157,0.0155,0.0155,0
PHPJPY,20170601,2.217,2.2408,2.2146,2.2308,0
PHPNZD,20170601,0.0282,0.0285,0.0282,0.0284,0
PHPUSD,20170601,0.0201,0.0201,0.0201,0.0201,0
PKRGBP,20170601,0.0074,0.0074,0.0074,0.0074,0
PKRJPY,20170601,1.0564,1.058,1.0564,1.058,0
PKRZAR,20170601,0.125,0.1262,0.1226,0.1226,0
PLNCHF,20170601,0.2609,0.2615,0.2589,0.2595,0
PLNCOP,20170601,777.44,784.11,777.21,780.37,0
PLNCZK,20170601,6.333,6.346,6.264,6.273,0
PLNDKK,20170601,1.7804,1.7843,1.7688,1.7726,0
PLNEUR,20170601,0.2393,0.2399,0.2378,0.2383,0
PLNGBP,20170601,0.2088,0.2096,0.2068,0.2074,0
PLNHUF,20170601,73.724,73.874,73.208,73.376,0
PLNILS,20170601,0.948,0.9543,0.9468,0.9497,0
PLNJPY,20170601,29.639,29.888,29.621,29.785,0
PLNNOK,20170601,2.2608,2.2721,2.2507,2.2592,0
PLNRUB,20170601,15.137,15.3095,14.9921,15.0843,0
PLNSEK,20170601,2.3344,2.3467,2.3168,2.3205,0
PLNUSD,20170601,0.2674,0.2692,0.2665,0.2673,0
QARAED,20170601,1.0082,1.0083,1.0079,1.008,0
QARGBP,20170601,0.2143,0.2144,0.213,0.213,0
QARPKR,20170601,28.77,28.77,28.77,28.77,0
QARUSD,20170601,0.2745,0.2745,0.2745,0.2745,0
QARZAR,20170601,3.6017,3.625,3.5302,3.5333,0
RONCHF,20170601,0.2385,0.2385,0.2376,0.2381,0
RONGBP,20170601,0.1907,0.1914,0.1899,0.1905,0
RONPLN,20170601,0.9128,0.9192,0.9125,0.917,0
RONUSD,20170601,0.244,0.246,0.244,0.2454,0
RSDUSD,20170601,0.0091,0.0092,0.0091,0.0092,0
RUBCHF,20170601,0.0173,0.0173,0.017,0.0172,0
RUBGBP,20170601,0.0138,0.0138,0.0136,0.0138,0
RUBJPY,20170601,1.9579,1.9809,1.9415,1.9743,0
RUBKRW,20170601,19.871,19.956,19.637,19.874,0
RUBLVL,20170601,0.016,0.016,0.016,0.016,0
RUBPLN,20170601,0.0661,0.0667,0.0653,0.0663,0
RUBUSD,20170601,0.0177,0.0178,0.0176,0.0177,0
SAREUR,20170601,0.2384,0.2385,0.2368,0.2375,0
SARPKR,20170601,27.931,27.932,27.93,27.932,0
SARUSD,20170601,0.2663,0.2666,0.2663,0.2664,0
SCRGBP,20170601,0.0538,0.0542,0.0538,0.0539,0
SCRUSD,20170601,0.0689,0.0696,0.0689,0.0695,0
SEKAUD,20170601,0.1535,0.1562,0.1531,0.156,0
SEKCAD,20170601,0.1542,0.1558,0.1538,0.1557,0
SEKCHF,20170601,11.17,11.19,11.08,11.19,0
SEKCNH,20170601,0.782,0.782,0.782,0.782,0
SEKCZK,20170601,2.7125,2.7165,2.6905,2.7035,0
SEKDKK,20170601,0.7624,0.7638,0.7599,0.7638,0
SEKEUR,20170601,0.1025,0.1027,0.1021,0.1027,0
SEKGBP,20170601,0.0894,0.0896,0.0891,0.0894,0
SEKILS,20170601,0.4057,0.409,0.4053,0.409,0
SEKINR,20170601,7.403,7.435,7.3784,7.4135,0
SEKISK,20170601,11.428,11.435,11.321,11.322,0
SEKJPY,20170601,12.6907,12.8339,12.6831,12.8339,0
SEKLVL,20170601,0.0786,0.0786,0.0786,0.0786,0
SEKNOK,20170601,0.9675,0.9739,0.9661,0.9733,0
SEKPLN,20170601,0.428,0.4313,0.4259,0.4305,0
SEKUSD,20170601,0.1145,0.1153,0.1143,0.1152,0
SEKZAR,20170601,1.5015,1.5208,1.4802,1.4862,0
SGDAED,20170601,2.648,2.655,2.648,2.648,0
SGDARS,20170601,11.643,11.6813,11.5545,11.5756,0
SGDAUD,20170601,0.967,0.9782,0.9654,0.9771,0
SGDBRL,20170601,2.3473,2.3535,2.3208,2.3421,0
SGDCAD,20170601,0.9715,0.9778,0.9706,0.9749,0
SGDCHF,20170601,0.7038,0.7055,0.6988,0.7003,0
SGDCNH,20170601,4.929,4.929,4.929,4.929,0
SGDCNY,20170601,4.9384,4.9407,4.8932,4.9038,0
SGDDKK,20170601,4.802,4.8123,4.7734,4.7845,0
SGDEUR,20170601,0.6455,0.6469,0.6417,0.6432,0
SGDGBP,20170601,0.5631,0.5658,0.5587,0.5597,0
SGDHKD,20170601,5.6202,5.6365,5.616,5.6202,0
SGDIDR,20170601,9448.2,9479.6,9440.5,9471.1,0
SGDINR,20170601,46.56,46.644,46.409,46.461,0
SGDJPY,20170601,79.942,80.393,79.932,80.382,0
SGDKRW,20170601,810.53,810.53,807.54,808.35,0
SGDMXN,20170601,13.5014,13.5701,13.3808,13.4492,0
SGDMYR,20170601,3.088,3.1007,3.0845,3.0912,0
SGDNZD,20170601,1.0178,1.0225,1.0138,1.0214,0
SGDPKR,20170601,75.667,75.747,75.667,75.736,0
SGDPLN,20170601,2.6937,2.7044,2.6813,2.6949,0
SGDSEK,20170601,6.2948,6.3179,6.2576,6.2596,0
SGDTHB,20170601,24.589,24.65,24.552,24.604,0
SGDTWD,20170601,21.716,21.772,21.687,21.738,0
SGDUSD,20170601,0.7212,0.7235,0.7209,0.7213,0
SGDZAR,20170601,9.4518,9.5426,9.2719,9.3013,0
SHPUSD,20170601,0.5509,0.5509,0.5509,0.5509,0
SLLUSD,20170601,0.0001,0.0001,0.0001,0.0001,0
SZLCHF,20170601,0.0735,0.0735,0.0732,0.0734,0
SZLEUR,20170601,0.0674,0.0674,0.0673,0.0674,0
SZLGBP,20170601,0.0588,0.0588,0.0587,0.0587,0
SZLUSD,20170601,0.0754,0.0756,0.0754,0.0756,0
THBAUD,20170601,0.0393,0.0397,0.0392,0.0397,0
THBCAD,20170601,0.0395,0.0397,0.0394,0.0396,0
THBCHF,20170601,0.0286,0.0287,0.0283,0.0284,0
THBCNY,20170601,0.2007,0.2007,0.1987,0.1991,0
THBEUR,20170601,0.0262,0.0262,0.026,0.0261,0
THBGBP,20170601,0.0229,0.023,0.0227,0.0227,0
THBHKD,20170601,0.2284,0.2291,0.2277,0.228,0
THBIDR,20170601,383.81,384.912,383.27,384.512,0
THBINR,20170601,1.8936,1.8958,1.8834,1.8857,0
THBJPY,20170601,3.2481,3.2628,3.2475,3.2618,0
THBKRW,20170601,32.928,32.928,32.783,32.819,0
THBMYR,20170601,0.1255,0.126,0.1253,0.1255,0
THBNZD,20170601,0.0414,0.0415,0.0412,0.0414,0
THBPKR,20170601,3.07,3.076,3.07,3.0753,0
THBSGD,20170601,0.0406,0.0407,0.0405,0.0406,0
THBTWD,20170601,0.8551,0.857,0.8551,0.857,0
THBUSD,20170601,0.0293,0.0294,0.0293,0.0293,0
THBZAR,20170601,0.3844,0.3876,0.3766,0.3767,0
TNDGBP,20170601,0.3205,0.3224,0.3158,0.3183,0
TNDUSD,20170601,0.4105,0.4127,0.4002,0.4049,0
TRYCHF,20170601,0.2744,0.2759,0.2733,0.2749,0
TRYDKK,20170601,1.8724,1.8836,1.8688,1.8775,0
TRYJPY,20170601,31.168,31.593,31.165,31.528,0
TRYPLN,20170601,1.0503,1.0626,1.05,1.0579,0
TRYUSD,20170601,0.2812,0.2837,0.2812,0.2832,0
TRYZAR,20170601,3.6865,3.7365,3.6429,3.6429,0
TTDGBP,20170601,0.1141,0.1141,0.1134,0.1134,0
TWDAUD,20170601,0.0445,0.045,0.0444,0.0449,0
TWDCAD,20170601,0.0447,0.045,0.0447,0.0448,0
TWDCHF,20170601,0.0324,0.0324,0.0322,0.0322,0
TWDCNY,20170601,0.2274,0.2274,0.225,0.2256,0
TWDDKK,20170601,0.2147,0.2147,0.2137,0.2137,0
TWDGBP,20170601,0.0259,0.026,0.0257,0.0257,0
TWDHKD,20170601,0.2588,0.2598,0.2581,0.2585,0
TWDIDR,20170601,434.88,435.63,434.88,435.63,0
TWDINR,20170601,2.14,2.1442,2.1343,2.1382,0
TWDJPY,20170601,3.68,3.699,3.676,3.694,0
TWDKRW,20170601,37.31,37.31,37.1,37.178,0
TWDMYR,20170601,0.1422,0.1425,0.1417,0.1424,0
TWDNZD,20170601,0.0469,0.047,0.0466,0.047,0
TWDPKR,20170601,3.4711,3.4789,3.4711,3.4789,0
TWDSEK,20170601,0.2898,0.2908,0.2878,0.2879,0
TWDSGD,20170601,0.046,0.0461,0.0459,0.046,0
TWDTHB,20170601,1.132,1.1349,1.1288,1.1318,0
TWDUSD,20170601,0.0332,0.0332,0.0331,0.0332,0
TWDZAR,20170601,0.4356,0.4392,0.4264,0.4269,0
TZSZAR,20170601,0.0059,0.0059,0.0058,0.0058,0
UAHDKK,20170601,0.2508,0.2508,0.2496,0.2496,0
UAHEUR,20170601,0.0337,0.0337,0.0336,0.0336,0
UAHPLN,20170601,0.1422,0.1423,0.1414,0.1421,0
UAHUSD,20170601,0.0377,0.0377,0.0376,0.0376,0
USDAED,20170601,3.6721,3.6724,3.6719,3.672,0
USDAFN,20170601,67.163,67.453,67.163,67.453,0
USDALL,20170601,119.8,119.8,117.12,117.36,0
USDAMD,20170601,453.36,482.14,453.36,456.11,0
USDARS,20170601,16.142,16.1787,16.0001,16.0468,0
USDAUD,20170601,1.3406,1.3562,1.3375,1.3545,0
USDAWG,20170601,1.793,1.793,1.791,1.791,0
USDBDT,20170601,78.939,79.342,78.939,79.297,0
USDBGN,20170601,1.7406,1.7464,1.7298,1.7356,0
USDBHD,20170601,0.3744,0.3745,0.3737,0.3745,0
USDBIF,20170601,1695.3,1702.4,1695.3,1702.4,0
USDBMD,20170601,1,1,1,1,0
USDBND,20170601,1.3597,1.3864,1.3564,1.3646,0
USDBOB,20170601,6.7521,6.7805,6.7521,6.7805,0
USDBRL,20170601,3.2562,3.2571,3.2202,3.2491,0
USDBWP,20170601,10.136,10.1412,10.102,10.126,0
USDBZD,20170601,1.9597,1.9679,1.9597,1.9679,0
USDCAD,20170601,1.3471,1.3527,1.3436,1.3515,0
USDCDF,20170601,1400,1400.2,1400,1400,0
USDCHF,20170601,0.9758,0.9761,0.9666,0.9709,0
USDCLP,20170601,674.4,674.64,660.87,672.13,0
USDCNH,20170601,6.8263,6.8369,6.7229,6.7586,0
USDCNY,20170601,6.8547,6.8563,6.7849,6.8063,0
USDCOP,20170601,2917.3,2925.5,2892.4,2893.5,0
USDCRC,20170601,562.88,562.88,558.47,559.24,0
USDCUP,20170601,0.97,0.9747,0.97,0.9747,0
USDCVE,20170601,98.587,98.587,98.059,98.331,0
USDCZK,20170601,23.6719,23.7129,23.4032,23.4503,0
USDDJF,20170601,177.72,177.78,177.72,177.72,0
USDDKK,20170601,6.6578,6.6629,6.6074,6.6307,0
USDDOP,20170601,46.414,46.607,46.414,46.607,0
USDDZD,20170601,108.05,108.153,107.754,107.869,0
USDEGP,20170601,17.977,18.1222,17.9681,17.9736,0
USDETB,20170601,22.72,22.816,22.72,22.816,0
USDEUR,20170601,0.895,0.8956,0.8883,0.8912,0
USDFJD,20170601,2.0781,2.0781,2.0557,2.0773,0
USDGBP,20170601,0.7807,0.7831,0.774,0.776,0
USDGEL,20170601,2.391,2.396,1.765,1.765,0
